EventID,EmployeeID,EventType,EventDate,Detail
EVT-HIRE-E02733,E02733,Hire,2020-06-02,
EVT-EXIT-E02733,E02733,Exit,2020-09-07,Resigned
EVT-HIRE-E02734,E02734,Hire,2022-05-27,
EVT-HIRE-E02735,E02735,Hire,2020-01-16,
EVT-HIRE-E02736,E02736,Hire,2024-03-24,
EVT-HIRE-E02737,E02737,Hire,2022-05-26,
EVT-HIRE-E02738,E02738,Hire,2025-05-30,
EVT-EXIT-E02738,E02738,Exit,2025-07-20,Resigned
EVT-HIRE-E02739,E02739,Hire,2025-03-01,
EVT-EXIT-E02739,E02739,Exit,2025-05-09,Resigned
EVT-HIRE-E02740,E02740,Hire,2021-01-13,
EVT-HIRE-E02741,E02741,Hire,2020-12-21,
EVT-HIRE-E02742,E02742,Hire,2025-01-10,
EVT-EXIT-E02742,E02742,Exit,2025-05-31,Relocation
EVT-HIRE-E02743,E02743,Hire,2024-01-18,
EVT-HIRE-E02744,E02744,Hire,2025-05-18,
EVT-HIRE-E02745,E02745,Hire,2024-08-28,
EVT-HIRE-E02746,E02746,Hire,2020-10-18,
EVT-HIRE-E02747,E02747,Hire,2021-11-26,
EVT-HIRE-E02748,E02748,Hire,2024-08-28,
EVT-HIRE-E02749,E02749,Hire,2020-07-10,
EVT-EXIT-E02749,E02749,Exit,2020-10-15,Layoff
EVT-HIRE-E02750,E02750,Hire,2024-07-20,
EVT-HIRE-E02751,E02751,Hire,2024-12-13,
EVT-EXIT-E02751,E02751,Exit,2025-05-02,Relocation
EVT-HIRE-E02752,E02752,Hire,2023-06-01,
EVT-HIRE-E02753,E02753,Hire,2025-09-06,
EVT-EXIT-E02753,E02753,Exit,2025-11-27,Performance / Termination
EVT-HIRE-E02754,E02754,Hire,2022-08-02,
EVT-HIRE-E02755,E02755,Hire,2024-06-19,
EVT-HIRE-E02756,E02756,Hire,2020-06-16,
EVT-HIRE-E02757,E02757,Hire,2020-05-04,
EVT-EXIT-E02757,E02757,Exit,2020-08-10,Layoff
EVT-HIRE-E02758,E02758,Hire,2021-09-21,
EVT-HIRE-E02759,E02759,Hire,2022-04-04,
EVT-HIRE-E02760,E02760,Hire,2024-09-02,
EVT-HIRE-E02761,E02761,Hire,2022-04-18,
EVT-HIRE-E02762,E02762,Hire,2020-03-31,
EVT-HIRE-E02763,E02763,Hire,2024-01-21,
EVT-EXIT-E02763,E02763,Exit,2024-03-13,Retirement
EVT-HIRE-E02764,E02764,Hire,2020-06-28,
EVT-EXIT-E02764,E02764,Exit,2020-09-17,Resigned
EVT-HIRE-E02765,E02765,Hire,2021-02-01,
EVT-HIRE-E02766,E02766,Hire,2023-04-21,
EVT-EXIT-E02766,E02766,Exit,2023-07-23,Resigned
EVT-HIRE-E02767,E02767,Hire,2022-03-15,
EVT-HIRE-E02768,E02768,Hire,2025-03-22,
EVT-HIRE-E02769,E02769,Hire,2023-03-08,
EVT-HIRE-E02770,E02770,Hire,2021-12-18,
EVT-HIRE-E02771,E02771,Hire,2023-04-18,
EVT-HIRE-E02772,E02772,Hire,2025-05-16,
EVT-HIRE-E02773,E02773,Hire,2025-10-04,
EVT-HIRE-E02774,E02774,Hire,2022-01-20,
EVT-HIRE-E02775,E02775,Hire,2025-11-20,
EVT-EXIT-E02775,E02775,Exit,2025-12-05,Resigned
EVT-HIRE-E02776,E02776,Hire,2020-02-25,
EVT-EXIT-E02776,E02776,Exit,2020-05-05,Retirement
EVT-HIRE-E02777,E02777,Hire,2020-12-02,
EVT-HIRE-E02778,E02778,Hire,2020-03-04,
EVT-HIRE-E02779,E02779,Hire,2024-02-09,
EVT-HIRE-E02780,E02780,Hire,2025-08-06,
EVT-EXIT-E02780,E02780,Exit,2025-10-07,Resigned
EVT-HIRE-E02781,E02781,Hire,2022-10-06,
EVT-EXIT-E02781,E02781,Exit,2023-03-04,Retirement
EVT-HIRE-E02782,E02782,Hire,2023-07-18,
EVT-HIRE-E02783,E02783,Hire,2021-09-21,
EVT-EXIT-E02783,E02783,Exit,2021-12-22,Resigned
EVT-HIRE-E02784,E02784,Hire,2024-05-08,
EVT-HIRE-E02785,E02785,Hire,2023-04-16,
EVT-HIRE-E02786,E02786,Hire,2021-01-06,
EVT-HIRE-E02787,E02787,Hire,2024-07-24,
EVT-HIRE-E02788,E02788,Hire,2020-06-13,
EVT-HIRE-E02789,E02789,Hire,2025-10-07,
EVT-HIRE-E02790,E02790,Hire,2024-12-26,
EVT-HIRE-E02791,E02791,Hire,2025-05-31,
EVT-HIRE-E02792,E02792,Hire,2022-09-07,
EVT-HIRE-E02793,E02793,Hire,2023-08-18,
EVT-HIRE-E02794,E02794,Hire,2024-08-15,
EVT-HIRE-E02795,E02795,Hire,2022-03-10,
EVT-HIRE-E02796,E02796,Hire,2023-06-19,
EVT-HIRE-E02797,E02797,Hire,2022-01-16,
EVT-HIRE-E02798,E02798,Hire,2025-06-17,
EVT-HIRE-E02799,E02799,Hire,2025-06-19,
EVT-HIRE-E02800,E02800,Hire,2024-08-08,
EVT-HIRE-E02801,E02801,Hire,2021-01-13,
EVT-EXIT-E02801,E02801,Exit,2021-05-01,Resigned
EVT-HIRE-E02802,E02802,Hire,2021-08-16,
EVT-HIRE-E02803,E02803,Hire,2023-04-26,
EVT-HIRE-E02804,E02804,Hire,2024-01-13,
EVT-EXIT-E02804,E02804,Exit,2024-05-13,Performance / Termination
EVT-HIRE-E02805,E02805,Hire,2022-02-20,
EVT-HIRE-E02806,E02806,Hire,2020-04-05,
EVT-EXIT-E02806,E02806,Exit,2020-05-10,Resigned
EVT-HIRE-E02807,E02807,Hire,2024-05-27,
EVT-EXIT-E02807,E02807,Exit,2024-10-14,Resigned
EVT-HIRE-E02808,E02808,Hire,2023-08-06,
EVT-HIRE-E02809,E02809,Hire,2024-03-10,
EVT-HIRE-E02810,E02810,Hire,2021-04-16,
EVT-EXIT-E02810,E02810,Exit,2021-08-23,Resigned
EVT-HIRE-E02811,E02811,Hire,2024-07-16,
EVT-EXIT-E02811,E02811,Exit,2024-11-24,Resigned
EVT-HIRE-E02812,E02812,Hire,2024-06-14,
EVT-HIRE-E02813,E02813,Hire,2024-12-08,
EVT-EXIT-E02813,E02813,Exit,2025-03-28,Resigned
EVT-HIRE-E02814,E02814,Hire,2022-09-02,
EVT-HIRE-E02815,E02815,Hire,2025-01-23,
EVT-HIRE-E02816,E02816,Hire,2023-10-22,
EVT-HIRE-E02817,E02817,Hire,2025-02-05,
EVT-EXIT-E02817,E02817,Exit,2025-04-04,Resigned
EVT-HIRE-E02818,E02818,Hire,2020-07-17,
EVT-EXIT-E02818,E02818,Exit,2020-12-12,Resigned
EVT-HIRE-E02819,E02819,Hire,2021-09-25,
EVT-EXIT-E02819,E02819,Exit,2022-02-12,Retirement
EVT-HIRE-E02820,E02820,Hire,2025-08-27,
EVT-HIRE-E02821,E02821,Hire,2025-12-20,
EVT-HIRE-E02822,E02822,Hire,2025-11-29,
EVT-HIRE-E02823,E02823,Hire,2023-03-31,
EVT-HIRE-E02824,E02824,Hire,2025-10-17,
EVT-HIRE-E02825,E02825,Hire,2024-02-26,
EVT-HIRE-E02826,E02826,Hire,2024-11-17,
EVT-HIRE-E02827,E02827,Hire,2024-03-17,
EVT-HIRE-E02828,E02828,Hire,2020-07-31,
EVT-HIRE-E02829,E02829,Hire,2025-01-24,
EVT-EXIT-E02829,E02829,Exit,2025-04-15,Layoff
EVT-HIRE-E02830,E02830,Hire,2022-09-26,
EVT-HIRE-E02831,E02831,Hire,2021-07-16,
EVT-HIRE-E02832,E02832,Hire,2022-11-01,
EVT-HIRE-E02833,E02833,Hire,2022-07-30,
EVT-EXIT-E02833,E02833,Exit,2022-09-15,Resigned
EVT-HIRE-E02834,E02834,Hire,2024-07-11,
EVT-EXIT-E02834,E02834,Exit,2024-08-12,Resigned
EVT-HIRE-E02835,E02835,Hire,2024-01-10,
EVT-HIRE-E02836,E02836,Hire,2023-03-30,
EVT-HIRE-E02837,E02837,Hire,2020-06-26,
EVT-HIRE-E02838,E02838,Hire,2024-10-20,
EVT-HIRE-E02839,E02839,Hire,2023-09-19,
EVT-EXIT-E02839,E02839,Exit,2023-10-31,Layoff
EVT-HIRE-E02840,E02840,Hire,2020-12-13,
EVT-HIRE-E02841,E02841,Hire,2024-01-06,
EVT-HIRE-E02842,E02842,Hire,2024-06-30,
EVT-EXIT-E02842,E02842,Exit,2024-09-07,Resigned
EVT-HIRE-E02843,E02843,Hire,2023-05-19,
EVT-HIRE-E02844,E02844,Hire,2024-12-24,
EVT-HIRE-E02845,E02845,Hire,2023-04-06,
EVT-HIRE-E02846,E02846,Hire,2021-09-02,
EVT-EXIT-E02846,E02846,Exit,2021-12-25,Resigned
EVT-HIRE-E02847,E02847,Hire,2020-05-13,
EVT-EXIT-E02847,E02847,Exit,2020-08-28,Resigned
EVT-HIRE-E02848,E02848,Hire,2021-03-18,
EVT-HIRE-E02849,E02849,Hire,2021-08-08,
EVT-HIRE-E02850,E02850,Hire,2021-01-30,
EVT-HIRE-E02851,E02851,Hire,2024-08-21,
EVT-EXIT-E02851,E02851,Exit,2024-12-20,Resigned
EVT-HIRE-E02852,E02852,Hire,2021-10-28,
EVT-HIRE-E02853,E02853,Hire,2021-12-28,
EVT-HIRE-E02854,E02854,Hire,2024-06-17,
EVT-HIRE-E02855,E02855,Hire,2025-05-20,
EVT-HIRE-E02856,E02856,Hire,2023-02-15,
EVT-HIRE-E02857,E02857,Hire,2025-10-25,
EVT-HIRE-E02858,E02858,Hire,2024-08-13,
EVT-HIRE-E02859,E02859,Hire,2024-05-22,
EVT-EXIT-E02859,E02859,Exit,2024-08-04,Performance / Termination
EVT-HIRE-E02860,E02860,Hire,2025-08-07,
EVT-HIRE-E02861,E02861,Hire,2021-09-06,
EVT-EXIT-E02861,E02861,Exit,2021-12-29,Resigned
EVT-HIRE-E02862,E02862,Hire,2021-03-01,
EVT-EXIT-E02862,E02862,Exit,2021-06-18,Resigned
EVT-HIRE-E02863,E02863,Hire,2022-10-14,
EVT-HIRE-E02864,E02864,Hire,2024-12-11,
EVT-HIRE-E02865,E02865,Hire,2023-12-31,
EVT-HIRE-E02866,E02866,Hire,2022-02-28,
EVT-HIRE-E02867,E02867,Hire,2025-01-29,
EVT-HIRE-E02868,E02868,Hire,2021-04-11,
EVT-EXIT-E02868,E02868,Exit,2021-05-26,Relocation
EVT-HIRE-E02869,E02869,Hire,2025-03-14,
EVT-HIRE-E02870,E02870,Hire,2024-08-22,
EVT-HIRE-E02871,E02871,Hire,2025-12-11,
EVT-HIRE-E02872,E02872,Hire,2023-10-17,
EVT-HIRE-E02873,E02873,Hire,2025-04-11,
EVT-HIRE-E02874,E02874,Hire,2021-04-08,
EVT-HIRE-E02875,E02875,Hire,2023-03-25,
EVT-HIRE-E02876,E02876,Hire,2023-02-23,
EVT-EXIT-E02876,E02876,Exit,2023-06-13,Resigned
EVT-HIRE-E02877,E02877,Hire,2021-11-24,
EVT-HIRE-E02878,E02878,Hire,2022-07-24,
EVT-HIRE-E02879,E02879,Hire,2024-06-02,
EVT-HIRE-E02880,E02880,Hire,2022-03-08,
EVT-HIRE-E02881,E02881,Hire,2020-06-24,
EVT-HIRE-E02882,E02882,Hire,2021-01-22,
EVT-HIRE-E02883,E02883,Hire,2025-11-13,
EVT-HIRE-E02884,E02884,Hire,2023-09-19,
EVT-HIRE-E02885,E02885,Hire,2021-11-28,
EVT-HIRE-E02886,E02886,Hire,2021-06-09,
EVT-HIRE-E02887,E02887,Hire,2022-06-15,
EVT-HIRE-E02888,E02888,Hire,2025-11-25,
EVT-EXIT-E02888,E02888,Exit,2025-12-10,Resigned
EVT-HIRE-E02889,E02889,Hire,2023-10-26,
EVT-HIRE-E02890,E02890,Hire,2024-12-19,
EVT-HIRE-E02891,E02891,Hire,2021-04-07,
EVT-HIRE-E02892,E02892,Hire,2021-05-31,
EVT-HIRE-E02893,E02893,Hire,2024-01-07,
EVT-HIRE-E02894,E02894,Hire,2021-02-16,
EVT-HIRE-E02895,E02895,Hire,2024-08-14,
EVT-EXIT-E02895,E02895,Exit,2024-10-20,Relocation
EVT-HIRE-E02896,E02896,Hire,2025-02-13,
EVT-HIRE-E02897,E02897,Hire,2020-04-19,
EVT-HIRE-E02898,E02898,Hire,2025-01-18,
EVT-EXIT-E02898,E02898,Exit,2025-03-10,Resigned
EVT-HIRE-E02899,E02899,Hire,2020-09-30,
EVT-HIRE-E02900,E02900,Hire,2024-05-16,
EVT-HIRE-E02901,E02901,Hire,2022-04-26,
EVT-HIRE-E02902,E02902,Hire,2023-12-09,
EVT-HIRE-E02903,E02903,Hire,2022-07-05,
EVT-HIRE-E02904,E02904,Hire,2023-11-14,
EVT-EXIT-E02904,E02904,Exit,2024-02-16,Relocation
EVT-HIRE-E02905,E02905,Hire,2020-11-18,
EVT-HIRE-E02906,E02906,Hire,2025-03-26,
EVT-HIRE-E02907,E02907,Hire,2022-09-02,
EVT-EXIT-E02907,E02907,Exit,2022-10-24,Retirement
EVT-HIRE-E02908,E02908,Hire,2025-06-25,
EVT-HIRE-E02909,E02909,Hire,2025-03-29,
EVT-HIRE-E02910,E02910,Hire,2023-05-25,
EVT-HIRE-E02911,E02911,Hire,2021-03-31,
EVT-HIRE-E02912,E02912,Hire,2024-05-17,
EVT-HIRE-E02913,E02913,Hire,2025-12-17,
EVT-HIRE-E02914,E02914,Hire,2023-07-24,
EVT-HIRE-E02915,E02915,Hire,2023-09-14,
EVT-HIRE-E02916,E02916,Hire,2020-04-18,
EVT-EXIT-E02916,E02916,Exit,2020-06-22,Layoff
EVT-HIRE-E02917,E02917,Hire,2020-04-28,
EVT-HIRE-E02918,E02918,Hire,2025-06-10,
EVT-HIRE-E02919,E02919,Hire,2020-01-18,
EVT-HIRE-E02920,E02920,Hire,2022-02-11,
EVT-HIRE-E02921,E02921,Hire,2021-03-02,
EVT-HIRE-E02922,E02922,Hire,2022-12-16,
EVT-EXIT-E02922,E02922,Exit,2023-05-02,Retirement
EVT-HIRE-E02923,E02923,Hire,2024-12-01,
EVT-HIRE-E02924,E02924,Hire,2021-12-09,
EVT-HIRE-E02925,E02925,Hire,2023-01-07,
EVT-HIRE-E02926,E02926,Hire,2020-12-27,
EVT-HIRE-E02927,E02927,Hire,2022-02-19,
EVT-HIRE-E02928,E02928,Hire,2021-02-04,
EVT-HIRE-E02929,E02929,Hire,2020-10-29,
EVT-HIRE-E02930,E02930,Hire,2023-12-01,
EVT-EXIT-E02930,E02930,Exit,2024-03-11,Retirement
EVT-HIRE-E02931,E02931,Hire,2023-10-06,
EVT-HIRE-E02932,E02932,Hire,2020-10-04,
EVT-HIRE-E02933,E02933,Hire,2023-02-01,
EVT-HIRE-E02934,E02934,Hire,2023-06-04,
EVT-HIRE-E02935,E02935,Hire,2022-10-03,
EVT-EXIT-E02935,E02935,Exit,2023-02-10,Retirement
EVT-HIRE-E02936,E02936,Hire,2025-07-10,
EVT-HIRE-E02937,E02937,Hire,2023-08-11,
EVT-HIRE-E02938,E02938,Hire,2025-08-08,
EVT-HIRE-E02939,E02939,Hire,2024-12-09,
EVT-HIRE-E02940,E02940,Hire,2020-08-22,
EVT-HIRE-E02941,E02941,Hire,2020-01-25,
EVT-HIRE-E02942,E02942,Hire,2020-03-13,
EVT-HIRE-E02943,E02943,Hire,2022-08-29,
EVT-HIRE-E02944,E02944,Hire,2024-09-24,
EVT-HIRE-E02945,E02945,Hire,2020-01-29,
EVT-EXIT-E02945,E02945,Exit,2020-05-01,Resigned
EVT-HIRE-E02946,E02946,Hire,2021-08-14,
EVT-HIRE-E02947,E02947,Hire,2021-02-27,
EVT-EXIT-E02947,E02947,Exit,2021-07-13,Layoff
EVT-HIRE-E02948,E02948,Hire,2025-08-06,
EVT-HIRE-E02949,E02949,Hire,2024-06-30,
EVT-HIRE-E02950,E02950,Hire,2020-03-23,
EVT-HIRE-E02951,E02951,Hire,2025-09-23,
EVT-EXIT-E02951,E02951,Exit,2025-12-30,Relocation
EVT-HIRE-E02952,E02952,Hire,2020-04-20,
EVT-EXIT-E02952,E02952,Exit,2020-06-29,Retirement
EVT-HIRE-E02953,E02953,Hire,2024-05-11,
EVT-HIRE-E02954,E02954,Hire,2022-10-28,
EVT-HIRE-E02955,E02955,Hire,2022-01-01,
EVT-EXIT-E02955,E02955,Exit,2022-04-02,Retirement
EVT-HIRE-E02956,E02956,Hire,2020-02-10,
EVT-HIRE-E02957,E02957,Hire,2021-05-17,
EVT-HIRE-E02958,E02958,Hire,2021-03-17,
EVT-HIRE-E02959,E02959,Hire,2024-06-03,
EVT-HIRE-E02960,E02960,Hire,2025-08-31,
EVT-EXIT-E02960,E02960,Exit,2025-11-05,Performance / Termination
EVT-HIRE-E02961,E02961,Hire,2025-04-14,
EVT-HIRE-E02962,E02962,Hire,2020-02-23,
EVT-HIRE-E02963,E02963,Hire,2023-03-31,
EVT-HIRE-E02964,E02964,Hire,2023-04-04,
EVT-HIRE-E02965,E02965,Hire,2020-07-20,
EVT-HIRE-E02966,E02966,Hire,2022-05-12,
EVT-EXIT-E02966,E02966,Exit,2022-06-19,Performance / Termination
EVT-HIRE-E02967,E02967,Hire,2023-01-17,
EVT-HIRE-E02968,E02968,Hire,2020-09-27,
EVT-HIRE-E02969,E02969,Hire,2021-12-28,
EVT-HIRE-E02970,E02970,Hire,2022-11-24,
EVT-EXIT-E02970,E02970,Exit,2023-02-04,Relocation
EVT-HIRE-E02971,E02971,Hire,2025-04-29,
EVT-HIRE-E02972,E02972,Hire,2020-07-25,
EVT-HIRE-E02973,E02973,Hire,2024-11-02,
EVT-EXIT-E02973,E02973,Exit,2024-12-15,Resigned
EVT-HIRE-E02974,E02974,Hire,2021-03-25,
EVT-HIRE-E02975,E02975,Hire,2021-11-09,
EVT-EXIT-E02975,E02975,Exit,2022-02-01,Resigned
EVT-HIRE-E02976,E02976,Hire,2021-01-10,
EVT-HIRE-E02977,E02977,Hire,2022-07-12,
EVT-HIRE-E02978,E02978,Hire,2025-11-11,
EVT-EXIT-E02978,E02978,Exit,2025-11-26,Retirement
EVT-HIRE-E02979,E02979,Hire,2025-03-30,
EVT-HIRE-E02980,E02980,Hire,2021-12-06,
EVT-HIRE-E02981,E02981,Hire,2023-02-20,
EVT-HIRE-E02982,E02982,Hire,2024-12-05,
EVT-EXIT-E02982,E02982,Exit,2025-02-18,Layoff
EVT-HIRE-E02983,E02983,Hire,2021-08-15,
EVT-HIRE-E02984,E02984,Hire,2025-01-29,
EVT-HIRE-E02985,E02985,Hire,2020-08-16,
EVT-HIRE-E02986,E02986,Hire,2022-11-26,
EVT-HIRE-E02987,E02987,Hire,2025-08-05,
EVT-HIRE-E02988,E02988,Hire,2025-09-11,
EVT-EXIT-E02988,E02988,Exit,2025-12-30,Resigned
EVT-HIRE-E02989,E02989,Hire,2025-04-15,
EVT-EXIT-E02989,E02989,Exit,2025-08-10,Resigned
EVT-HIRE-E02990,E02990,Hire,2023-11-12,
EVT-HIRE-E02991,E02991,Hire,2025-04-12,
EVT-EXIT-E02991,E02991,Exit,2025-09-03,Resigned
EVT-HIRE-E02992,E02992,Hire,2022-04-09,
EVT-HIRE-E02993,E02993,Hire,2022-03-28,
EVT-HIRE-E02994,E02994,Hire,2020-01-24,
EVT-HIRE-E02995,E02995,Hire,2022-02-16,
EVT-HIRE-E02996,E02996,Hire,2021-03-24,
EVT-HIRE-E02997,E02997,Hire,2023-04-30,
EVT-HIRE-E02998,E02998,Hire,2020-07-19,
EVT-HIRE-E02999,E02999,Hire,2024-10-15,
EVT-HIRE-E03000,E03000,Hire,2023-07-25,
