EmployeeID,Gender,Age,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,ExitDate,IsActive,ExitReason,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,TenureMonths,AbsenteeDays
E00101,Male,25,Divorced,Bachelor,IT,Software Engineer,1,Mumbai,Full-Time,2024-06-29,2024-09-28,False,Resigned,102000,5,2,2,3,4
E00382,Female,27,Married,High School,Human Resources,HR Analyst,1,Bengaluru,Full-Time,2024-05-21,2024-07-12,False,Resigned,74500,10,5,7,1,11
E00490,Female,33,Single,High School,Finance,Credit Analyst,5,Hyderabad,Part-Time,2021-01-21,2021-03-13,False,Retirement,129500,20,2,7,1,12
E01976,Male,24,Divorced,PhD,Finance,Credit Analyst,1,Hyderabad,Full-Time,2023-08-18,,True,,97000,5,3,4,28,3
E00188,Male,31,Married,High School,Operations,Quality Analyst,3,Mumbai,Full-Time,2020-10-03,,True,,117000,0,4,6,63,9
E01286,Male,28,Married,PhD,Research & Development,Research Scientist,1,Remote,Full-Time,2023-11-01,,True,,113500,10,5,7,26,8
E02516,Male,29,Divorced,PhD,IT,IT Support,2,Hyderabad,Full-Time,2024-09-03,,True,,152500,0,4,7,16,6
E02477,Male,31,Married,High School,Operations,Logistics Coordinator,1,Remote,Full-Time,2024-09-04,,True,,89500,10,3,7,16,3
E01847,Female,32,Single,Master,Operations,Quality Analyst,2,Chennai,Part-Time,2024-02-12,2024-05-06,False,Resigned,88000,10,5,7,2,4
E01417,female,28,Married,Bachelor,Sales,Account Executive,1,Bengaluru,Full-Time,2025-09-03,2025-10-14,False,Resigned,80500,10,3,7,1,12
E01557,Female,31,Married,Bachelor,Sales,Sales Executive,5,Mumbai,Contract,2025-05-02,,True,,137500,0,4,9,8,3
E01314,Unknown,38,Married,Diploma,Sales,Business Development,6,Chennai,Full-Time,2023-06-09,,True,,112000,5,3,7,31,11
E02940,Male,23,Married,Diploma,IT,Data Analyst,1,Bengaluru,Full-Time,2020-08-22,,True,,110000,0,2,8,65,8
E01875,Female,46,Married,Bachelor,Human Resources,HR Analyst,7,Delhi,Part-Time,2024-09-02,,True,,117500,0,3,3,16,0
E02117,male,31,Single,Master,Customer Support,Support Agent,1,Delhi,Full-Time,2024-04-03,,True,,45000,0,4,6,21,8
E01672,Female,36,Divorced,High School,Marketing,Marketing Analyst,6,Mumbai,Full-Time,2021-07-08,,True,,99000,15,5,6,54,0
E01238,Male,26,Single,Diploma,Research & Development,Research Scientist,1,Delhi,Full-Time,2025-02-13,,True,,152500,10,4,3,10,12
E00006,Female,41,Married,Bachelor,Sales,Business Development,6,Bengaluru,Full-Time,2025-02-14,,True,,156500,10,3,1,10,18
E01294,Female,39,Married,High School,Research & Development,Product Engineer,7,Chennai,Full-Time,2025-04-08,,True,,243000,5,3,10,8,16
E01416,Male,38,Married,Bachelor,Operations,Logistics Coordinator,4,Remote,Full-Time,2021-01-11,,True,,124000,0,4,6,60,11
E02366,Female,35,Divorced,Master,Customer Support,Support Lead,2,Hyderabad,Full-Time,2024-02-27,,True,,60500,0,5,5,22,1
E00791,Female,31,Married,High School,Sales,Business Development,1,Delhi,Full-Time,2025-07-22,,True,,68000,5,5,4,5,10
E02996,Female,35,Married,High School,Customer Support,Escalation Specialist,6,Delhi,Full-Time,2021-03-24,,True,,128000,20,3,4,58,0
E01163,Female,36,Married,Bachelor,IT,Data Analyst,4,Bengaluru,Full-Time,2022-05-11,,True,,171500,0,4,7,44,12
E01869,Male,45,Married,Diploma,Operations,Quality Analyst,7,Bengaluru,Contract,2023-12-13,,True,,169000,0,2,5,24,11
E02020,female,31,Married,Bachelor,IT,DevOps Engineer,1,Remote,Full-Time,2021-03-14,,True,,1500000,0,3,5,58,15
E01111,Female,33,Divorced,Master,Human Resources,HR Generalist,1,Bengaluru,Full-Time,2021-04-11,,True,,85500,5,4,6,57,8
E02080,Male,29,Married,PhD,IT,DevOps Engineer,1,Mumbai,Full-Time,2025-12-06,,True,,114000,0,3,3,1,4
E01665,Female,40,Married,PhD,Marketing,Marketing Analyst,7,Bengaluru,Full-Time,2025-02-20,,True,,136500,5,4,5,10,22
E02823,Male,37,Married,High School,Human Resources,HR Generalist,3,Hyderabad,Full-Time,2023-03-31,,True,,75500,0,3,8,33,0
E02242,Male,34,Married,PhD,Finance,Accountant,4,Remote,Full-Time,2020-04-09,,True,,155000,15,3,5,69,1
E01331,Female,40,Married,High School,Sales,Business Development,5,Bengaluru,Full-Time,2020-08-13,,True,,108500,10,3,1,65,0
E01101,Female,34,Married,High School,Sales,Account Executive,2,Chennai,Full-Time,2024-06-09,,True,,95000,0,3,3,19,12
E00059,Male,30,Single,Diploma,Operations,Operations Analyst,3,Chennai,Full-Time,2022-09-01,2022-10-04,False,Retirement,93000,0,4,5,1,7
E00393,Female,32,Married,Bachelor,Research & Development,Data Scientist,2,Chennai,Full-Time,2020-01-04,,True,,105000,0,3,6,72,2
E00570,Male,29,Married,High School,Research & Development,Product Engineer,1,Hyderabad,Full-Time,2021-02-14,,True,,126500,0,4,3,59,7
E01552,Female,24,Married,Bachelor,Sales,Business Development,1,Bengaluru,Part-Time,2024-07-17,2024-10-03,False,Resigned,103000,0,3,6,2,15
E00254,female,29,Married,High School,Operations,Quality Analyst,2,Delhi,Full-Time,2023-08-05,,True,,82000,0,4,7,29,1
E00208,Male,25,Single,Bachelor,Operations,Quality Analyst,2,Remote,Full-Time,2025-04-01,2025-08-05,False,Retirement,92000,0,3,6,4,9
E00497,Female,39,Divorced,Master,Marketing,SEO Specialist,5,Chennai,Full-Time,2020-04-05,,True,,111000,5,4,6,69,0
E00905,Female,30,Divorced,Bachelor,Marketing,Marketing Analyst,1,Delhi,Full-Time,2021-11-21,,True,,51000,0,4,6,50,0
E02345,Male,24,Single,PhD,Customer Support,Support Agent,1,Delhi,Full-Time,2024-12-05,,True,,64500,0,3,6,13,18
E01310,Male,36,Divorced,High School,Sales,Sales Executive,2,Chennai,Contract,2024-02-07,2024-05-11,False,Resigned,71000,15,3,5,3,15
E01660,Female,33,Married,Diploma,Operations,Operations Analyst,2,Mumbai,Full-Time,2020-01-28,,True,,110500,15,5,6,72,9
E00478,Male,32,Married,High School,Customer Support,Support Agent,3,Bengaluru,Full-Time,2022-06-13,,True,,83000,15,4,8,43,8
E00315,Male,28,Married,High School,Sales,Account Executive,3,Bengaluru,Full-Time,2023-07-27,2023-12-12,False,Performance / Termination,87500,0,3,3,4,4
E02051,Male,28,Married,PhD,Customer Support,Support Agent,3,Hyderabad,Full-Time,2020-09-26,,True,,75500,0,3,6,64,4
E01099,Female,30,Single,PhD,Customer Support,Escalation Specialist,2,Chennai,Full-Time,2023-02-09,2023-05-12,False,Resigned,57500,0,3,5,3,4
E01784,Male,24,Married,Bachelor,Customer Support,Escalation Specialist,1,Remote,Full-Time,2020-04-08,,True,,43500,0,3,6,69,3
E01721,Male,37,Single,Diploma,Research & Development,Product Engineer,6,Delhi,Full-Time,2025-02-27,,True,,177500,10,5,4,10,4
E00018,Female,29,Married,High School,Finance,Accountant,1,Bengaluru,Full-Time,2021-06-27,,True,,73500,5,3,5,54,0
E02434,Male,30,Single,PhD,Operations,Operations Analyst,1,Remote,Full-Time,2023-12-28,,True,,55500,10,1,4,24,4
E02718,Female,42,Married,Master,Operations,Operations Analyst,7,Hyderabad,Full-Time,2023-07-10,,True,,159500,5,3,8,30,1
E00940,Male,37,Married,Master,Customer Support,Support Lead,4,Delhi,Part-Time,2020-06-18,,True,,61000,5,4,4,67,8
E00020,Male,37,Married,PhD,IT,IT Support,3,Remote,Full-Time,2023-12-05,,True,,157000,5,4,8,25,7
E02495,Female,33,Married,Master,Sales,Business Development,3,Hyderabad,Full-Time,2022-07-12,,True,,77000,5,4,3,42,10
E00757,Female,33,Married,Master,Finance,Financial Analyst,5,Bengaluru,Full-Time,2024-10-22,,True,,149000,5,2,6,14,7
E02716,Male,29,Single,Master,Research & Development,Data Scientist,2,Chennai,Full-Time,2021-05-11,2021-06-19,False,Retirement,174500,20,3,8,1,4
E00271,Unknown,34,Married,High School,Operations,Logistics Coordinator,1,Bengaluru,Full-Time,2021-08-15,,True,,86500,0,4,6,53,6
E01738,female,30,Married,Master,Customer Support,Escalation Specialist,1,Remote,Full-Time,2022-05-19,2022-07-28,False,Performance / Termination,50500,0,4,8,2,16
E02341,Male,43,Married,Master,Executive,COO,6,Hyderabad,Part-Time,2024-04-07,,True,,255500,10,3,7,21,9
E00710,Female,36,Single,Bachelor,Human Resources,HR Analyst,2,Remote,Full-Time,2024-08-28,,True,,80000,0,5,5,16,10
E01365,Female,28,Married,High School,Customer Support,Support Agent,1,Chennai,Full-Time,2021-10-25,,True,,56000,5,4,3,50,14
E01669,Male,31,Married,High School,Operations,Quality Analyst,2,Remote,Full-Time,2020-06-13,,True,,79000,5,3,6,67,0
E00331,Male,31,Married,Bachelor,Sales,Sales Executive,5,Chennai,Full-Time,2023-01-10,2023-04-21,False,Relocation,98500,15,4,2,3,14
E02999,Male,26,Married,Master,Marketing,SEO Specialist,2,Remote,Full-Time,2024-10-15,,True,,96500,0,4,9,14,3
E00104,Male,38,Married,Master,IT,Software Engineer,5,Delhi,Full-Time,2022-02-18,,True,,222500,0,4,8,47,9
E01525,Female,27,Married,Diploma,Customer Support,Escalation Specialist,3,Bengaluru,Full-Time,2025-11-03,,True,,82000,0,4,6,1,10
E00412,Female,25,Married,Diploma,Marketing,Content Writer,1,Bengaluru,Contract,2023-01-21,2023-03-18,False,Layoff,55000,0,3,5,1,6
E02227,Female,25,Single,High School,Operations,Quality Analyst,1,Chennai,Full-Time,2020-11-05,,True,,60500,0,3,4,62,9
E02961,Male,27,Single,Diploma,Customer Support,Support Lead,1,Bengaluru,Full-Time,2025-04-14,,True,,47000,20,3,5,8,4
E00907,Female,45,Single,PhD,Operations,Operations Analyst,7,Bengaluru,Part-Time,2021-06-13,,True,,145500,5,4,6,55,9
E01231,Female,29,Married,PhD,Finance,Accountant,4,Mumbai,Part-Time,2024-11-19,,True,,149000,0,4,8,13,6
E00861,Female,40,Single,Bachelor,Human Resources,HR Analyst,4,Bengaluru,Full-Time,2022-05-17,2022-09-19,False,Resigned,105000,5,3,2,4,9
E00816,Female,25,Married,High School,Sales,Sales Executive,1,Mumbai,Contract,2021-09-05,,True,,66500,0,5,5,52,10
E00398,Male,30,Married,PhD,Human Resources,HR Generalist,4,Hyderabad,Full-Time,2020-09-06,,True,,129500,0,4,7,64,14
E01223,Female,26,Single,Bachelor,Research & Development,Data Scientist,2,Mumbai,Full-Time,2023-10-10,,True,,178500,5,4,6,27,10
E02531,Female,35,Single,Diploma,Sales,Business Development,5,Chennai,Full-Time,2021-05-17,,True,,130500,15,3,10,56,4
E00805,Female,30,Divorced,Diploma,IT,Data Analyst,3,Bengaluru,Contract,2024-03-12,,True,,168000,0,3,9,21,0
E02350,Male,34,Married,Diploma,Finance,Financial Analyst,6,Bengaluru,Full-Time,2024-09-14,,True,,193500,15,4,4,15,15
E00594,Male,35,Married,High School,IT,Data Analyst,4,Chennai,Full-Time,2022-02-11,2022-03-20,False,Resigned,174000,0,3,5,1,8
E01345,Female,30,Married,High School,Finance,Accountant,1,Hyderabad,Full-Time,2025-01-10,,True,,95500,5,4,8,11,3
E01449,Female,30,Married,Bachelor,IT,Data Analyst,2,Delhi,Full-Time,2021-07-26,,True,,102500,10,2,6,53,10
E02572,Female,30,Married,Master,Operations,Operations Analyst,1,Chennai,Full-Time,2023-02-15,2023-04-14,False,Retirement,87500,0,3,6,1,2
E02018,Male,39,Married,High School,Finance,Credit Analyst,5,Mumbai,Part-Time,2025-07-05,,True,,173500,0,3,7,5,13
E02711,Female,44,Married,Master,,Account Executive,7,Hyderabad,Full-Time,2025-11-20,,True,,195500,10,4,5,1,5
E02240,female,29,Single,High School,IT,DevOps Engineer,1,Hyderabad,Full-Time,2021-11-27,,True,,90500,0,3,8,49,10
E01002,Female,30,Married,Master,Operations,Operations Analyst,4,Remote,Full-Time,2025-08-04,,True,,81000,0,4,7,4,1
E01084,Female,36,Single,Diploma,Operations,Logistics Coordinator,5,Bengaluru,Full-Time,2021-12-14,,True,,1500000,15,3,4,49,11
E01581,Male,33,Married,PhD,Sales,Sales Executive,4,Bengaluru,Full-Time,2024-01-17,2024-04-19,False,Relocation,151000,0,3,5,3,7
E02813,Female,25,Married,Master,IT,Software Engineer,2,Hyderabad,Full-Time,2024-12-08,2025-03-28,False,Resigned,99500,10,4,5,3,0
E01129,Male,24,Married,Diploma,Marketing,Marketing Analyst,1,Remote,Full-Time,2022-12-21,2023-01-24,False,Retirement,89000,10,3,9,1,24
E01996,Male,25,Married,Diploma,IT,IT Support,2,Bengaluru,Full-Time,2021-08-12,,True,,,10,5,5,53,10
E02251,Female,29,Married,Diploma,Operations,Operations Analyst,1,Hyderabad,Part-Time,2022-12-15,,True,,98000,0,3,9,37,9
E02212,Male,33,Single,Master,Sales,Account Executive,1,Delhi,Full-Time,2023-05-30,,True,,100000,0,5,6,31,8
E02164,Male,28,Single,Master,Marketing,Marketing Analyst,1,Mumbai,Full-Time,2025-08-04,,True,,76000,5,3,5,4,0
E01714,Female,35,Married,Bachelor,Marketing,Content Writer,2,Hyderabad,Full-Time,2020-02-24,2020-06-14,False,Layoff,72500,5,3,5,3,7
E00147,Male,25,Married,Bachelor,Operations,Operations Analyst,1,Delhi,Full-Time,2025-07-16,2025-10-23,False,Layoff,74500,5,3,5,3,12
E02832,Male,40,Married,PhD,IT,DevOps Engineer,5,Hyderabad,Full-Time,2022-11-01,,True,,188000,0,3,5,38,11
E02244,Male,45,Single,High School,Customer Support,Support Agent,7,Chennai,Full-Time,2023-03-26,,True,,84000,10,1,8,33,12
E02175,Female,33,Single,Diploma,IT,Software Engineer,2,Hyderabad,Full-Time,2021-09-08,,True,,110500,5,5,4,52,3
E00981,Male,32,Divorced,Diploma,Operations,Logistics Coordinator,5,Mumbai,Full-Time,2024-07-20,2024-10-01,False,Resigned,157000,10,2,6,2,11
E00808,Male,25,Married,High School,Marketing,Content Writer,2,Remote,Full-Time,2025-07-08,,True,,73000,0,3,6,5,6
E02988,Female,31,Single,High School,Sales,Business Development,1,Remote,Full-Time,2025-09-11,2025-12-30,False,Resigned,70000,10,2,9,3,2
E00409,Male,28,Single,High School,IT,DevOps Engineer,2,Delhi,Full-Time,2021-05-26,,True,,144000,10,5,6,56,0
E02917,Female,31,Divorced,High School,Marketing,SEO Specialist,4,Mumbai,Full-Time,2020-04-28,,True,,100000,0,4,5,69,0
E02775,Male,27,Married,Master,Sales,Business Development,3,Bengaluru,Full-Time,2025-11-20,2025-12-05,False,Resigned,108500,0,3,5,1,9
E01792,Female,34,Married,High School,IT,Data Analyst,6,Bengaluru,Full-Time,2021-01-12,,True,,243500,0,2,3,60,12
E01366,Male,32,Married,Diploma,Operations,Quality Analyst,2,Chennai,Full-Time,2025-05-03,,True,,76000,5,4,8,8,8
E00184,Female,37,Single,High School,Research & Development,Research Scientist,6,Bengaluru,Full-Time,2024-11-18,,True,,195000,5,4,10,13,10
E01647,Female,34,Single,High School,,Marketing Analyst,4,Mumbai,Full-Time,2020-03-29,,True,,79500,15,3,6,70,2
E01943,Female,30,Married,Diploma,Customer Support,Escalation Specialist,3,Chennai,Full-Time,2020-12-18,,True,,79000,10,4,8,61,9
E02947,Female,25,Single,Diploma,IT,Data Analyst,1,Delhi,Full-Time,2021-02-27,2021-07-13,False,Layoff,90000,15,3,7,4,4
E00913,Female,30,Married,High School,IT,Data Analyst,2,Hyderabad,Full-Time,2023-06-01,,True,,136500,10,4,7,31,12
E01584,Female,40,Married,Master,Research & Development,Data Scientist,4,Mumbai,Full-Time,2022-11-29,2023-04-12,False,Resigned,223500,10,5,5,4,2
E02221,Male,36,Divorced,Bachelor,Marketing,Content Writer,2,Bengaluru,Full-Time,2025-02-09,,True,,76000,0,4,4,10,18
E00539,Female,32,Single,PhD,Sales,Business Development,5,Hyderabad,Full-Time,2020-03-13,,True,,157000,0,3,6,70,8
E01455,Female,33,Single,Master,IT,Software Engineer,3,Hyderabad,Contract,2024-11-22,,True,,109500,10,5,8,13,7
E02077,Female,38,Married,PhD,Sales,Sales Executive,4,Mumbai,Full-Time,2024-08-30,,True,,87000,0,3,7,16,0
E02489,Male,38,Married,Bachelor,Human Resources,HR Generalist,4,Chennai,Full-Time,2020-11-13,,True,,,10,3,7,62,3
E02157,Male,38,Divorced,Bachelor,Research & Development,Research Scientist,5,Bengaluru,Full-Time,2023-01-31,,True,,159500,15,4,6,35,4
E02869,Female,35,Married,Bachelor,Operations,Quality Analyst,2,Delhi,Full-Time,2025-03-14,,True,,69500,20,5,8,9,2
E02043,Female,34,Single,PhD,Human Resources,HR Generalist,1,Hyderabad,Full-Time,2023-09-13,,True,,60500,0,4,7,28,8
E02514,Male,29,Married,PhD,Human Resources,Recruiter,2,Delhi,Full-Time,2020-11-02,,True,,75000,0,5,8,62,12
E01972,Female,34,Married,High School,IT,Data Analyst,2,Bengaluru,Full-Time,2024-07-19,,True,,102500,0,4,5,17,7
E00687,male,32,Married,Diploma,IT,IT Support,2,Chennai,Full-Time,2025-08-09,,True,,136500,5,3,4,4,0
E00185,Male,37,Single,High School,Human Resources,HR Analyst,3,Delhi,Full-Time,2020-06-28,,True,,88500,5,5,6,67,0
E01797,Female,28,Single,High School,Marketing,Marketing Analyst,2,Delhi,Full-Time,2024-08-23,,True,,58500,5,4,4,16,10
E00584,Male,39,Single,Diploma,Customer Support,Escalation Specialist,4,Hyderabad,Full-Time,2022-04-06,2022-07-25,False,Resigned,59500,15,4,6,3,12
E02358,Male,35,Married,Master,Human Resources,Recruiter,3,Remote,Contract,2024-07-13,,True,,107500,10,3,5,17,0
E01274,Male,36,Married,Master,Operations,Logistics Coordinator,4,Remote,Full-Time,2021-01-04,,True,,128500,0,3,10,60,6
E02963,Female,33,Married,Bachelor,Human Resources,HR Generalist,3,Remote,Full-Time,2023-03-31,,True,,111500,5,3,4,33,9
E01435,Female,38,Single,Master,Sales,Sales Executive,6,Bengaluru,Full-Time,2023-10-07,,True,,167000,15,4,5,27,2
E01434,Female,26,Married,PhD,Human Resources,Recruiter,1,Bengaluru,Full-Time,2023-08-05,,True,,96000,0,4,8,29,0
E01868,Male,29,Married,High School,IT,Software Engineer,4,Mumbai,Full-Time,2025-09-24,,True,,173000,0,3,7,3,6
E01162,Female,37,Married,High School,Customer Support,Support Agent,5,Hyderabad,Full-Time,2021-09-09,2021-10-29,False,Resigned,91500,0,4,7,1,0
E01167,Female,30,Married,High School,Operations,Quality Analyst,1,Bengaluru,Full-Time,2022-09-20,2023-01-20,False,Resigned,63000,10,5,6,4,8
E02626,Male,33,Divorced,Bachelor,Customer Support,Support Agent,2,Chennai,Full-Time,2023-03-13,,True,,57500,0,4,8,34,0
E01570,Male,23,Married,Diploma,Marketing,SEO Specialist,1,Bengaluru,Full-Time,2024-03-23,,True,,61500,10,2,7,21,13
E02248,Female,30,Single,PhD,Sales,Account Executive,3,Mumbai,Full-Time,2024-09-10,,True,,96500,10,3,7,15,11
E01098,female,36,Married,PhD,Marketing,Content Writer,6,Mumbai,Full-Time,2023-11-01,,True,,106000,15,3,6,26,2
E01209,Male,35,Married,Bachelor,Finance,Accountant,6,Delhi,Full-Time,2022-02-07,,True,,177500,0,2,8,47,4
E01750,Female,33,Married,PhD,Operations,Quality Analyst,4,Remote,Full-Time,2023-10-19,2023-12-10,False,Resigned,83500,0,5,3,1,0
E02036,Male,42,Married,High School,,Escalation Specialist,6,Bengaluru,Part-Time,2024-04-07,,True,,113500,5,5,4,21,9
E02452,Male,30,Married,PhD,IT,Data Analyst,1,Bengaluru,Full-Time,2020-02-12,,True,,120000,10,4,4,71,12
E02224,Female,29,Single,Master,,Support Agent,1,Mumbai,Full-Time,2021-09-02,2022-01-19,False,Performance / Termination,50000,20,5,4,4,10
E01577,Female,35,Married,Master,Marketing,Marketing Analyst,7,Mumbai,Full-Time,2021-03-07,,True,,129000,0,3,6,58,6
E02544,Female,36,Married,Master,IT,Software Engineer,4,Delhi,Contract,2021-12-14,,True,,166000,0,2,8,49,15
E02534,Male,27,Married,Master,Marketing,SEO Specialist,2,Mumbai,Part-Time,2022-08-20,,True,,62500,5,4,10,40,7
E00528,male,27,Single,Master,Finance,Financial Analyst,3,Hyderabad,Full-Time,2022-07-23,,True,,104000,10,2,5,41,2
E01373,Female,35,Married,Bachelor,IT,IT Support,6,Hyderabad,Full-Time,2024-11-24,,True,,211500,0,1,10,13,5
E01730,Female,27,Married,Diploma,Customer Support,Support Lead,3,Bengaluru,Full-Time,2025-12-08,2025-12-23,False,Resigned,71000,15,4,7,1,4
E02390,Female,26,Married,High School,IT,Data Analyst,2,Delhi,Full-Time,2024-12-25,2025-04-15,False,Resigned,100000,0,4,7,3,10
E01633,Male,43,Divorced,High School,Customer Support,Support Agent,6,Delhi,Full-Time,2024-06-05,,True,,107500,0,4,7,19,12
E01662,Male,34,Single,Bachelor,,Credit Analyst,6,Delhi,Full-Time,2025-01-23,,True,,184500,10,5,4,11,6
E01832,Female,30,Married,Diploma,Sales,Business Development,2,Delhi,Full-Time,2022-07-03,,True,,81000,5,3,6,42,5
E01332,Female,24,Married,High School,Customer Support,Support Lead,1,Bengaluru,Full-Time,2024-11-09,,True,,47500,5,4,8,13,8
E00899,Female,35,Married,Master,Customer Support,Support Agent,2,Chennai,Full-Time,2023-03-15,,True,,69000,15,3,6,34,1
E01445,Female,31,Single,Master,Sales,Business Development,2,Hyderabad,Contract,2022-09-01,2022-10-31,False,Resigned,97000,5,4,4,2,8
E01988,Female,46,Married,High School,Marketing,Marketing Analyst,7,Remote,Contract,2025-06-06,2025-10-20,False,Resigned,152000,0,4,6,4,14
E00642,Male,32,Married,Diploma,Sales,Sales Executive,3,Delhi,Full-Time,2023-01-18,,True,,130500,5,2,6,35,10
E01258,Female,31,Single,Bachelor,IT,DevOps Engineer,3,Hyderabad,Full-Time,2020-03-07,,True,,180000,0,4,5,70,2
E02455,Male,34,Single,Diploma,Operations,Quality Analyst,1,Bengaluru,Full-Time,2025-12-15,,True,,75500,10,4,4,1,10
E01263,Female,34,Married,Diploma,Operations,Logistics Coordinator,2,Delhi,Full-Time,2024-12-04,,True,,69500,5,2,6,13,0
E01611,Female,26,Married,Diploma,Research & Development,Product Engineer,2,Remote,Part-Time,2022-01-23,,True,,124000,5,5,5,47,7
E00135,Female,33,Married,Bachelor,Customer Support,Escalation Specialist,5,Mumbai,Part-Time,2020-06-08,,True,,108500,10,5,7,67,0
E02353,Unknown,32,Married,PhD,Operations,Quality Analyst,4,Mumbai,Full-Time,2020-01-12,,True,,,15,3,5,72,12
E00250,male,29,Married,Bachelor,Executive,COO,2,Delhi,Full-Time,2022-06-23,,True,,219000,5,3,4,42,2
E01256,Female,40,Divorced,Master,Customer Support,Support Agent,4,Bengaluru,Part-Time,2020-06-24,2020-10-27,False,Resigned,83000,0,2,7,4,23
E01590,Male,24,Married,Master,Research & Development,Data Scientist,1,Mumbai,Full-Time,2023-01-18,,True,,93500,0,3,7,35,10
